site;plot;treatment;recorded_by;date;transect;subplot;position_m;area_m2;canopy_openness;pH;species;height_cm;diameter_cm;notes;shoot;in_exclosure;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;1;15-okt;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;2;32-35;3;;;0;;;"""ej kollat, men bra skattning för ek redan""";FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;3;56-61;5;;;0;;;"""ej kollat, men bra skattning för ek redan""";FALSE;FALSE;
Karla;NV;control;Frank Götmark;2003-09-05;NV45;4;69-72;3;;;0;;;"""ej kollat, men bra skattning för ek redan""";FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Sorbus aucuparia;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;"""S"" - stubbskott?";TRUE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Betula pubescens;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Frangula alnus;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Frangula alnus;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Frangula alnus;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Frangula alnus;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Frangula alnus;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Ribes alpinum;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Quercus sp.;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Quercus sp.;18;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;1;09-apr;5;;;Quercus sp.;12;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Populus tremula;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Frangula alnus;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Sorbus aucuparia;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;20-130;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;13;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;22;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;2;28-33;5;;;Quercus sp.;>130;>5;"""den grova lever"" (hittade ej från 01)";FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Populus tremula;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Fraxinus excelsior;>130;0.1-5;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Frangula alnus;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Frangula alnus;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Frangula alnus;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Frangula alnus;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;<20;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;20-130;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;16;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;14;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;17;;"OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;SO35;3;52-57;5;;;Quercus sp.;>130;>5;"""en grov""     OBS!! hägn, sträcka, inkluderade inte ""hägn, utanför sträcka""";FALSE;TRUE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;"extra = ""utanför hägn, kontroll, (ca 10 m mot väg)"" - vet inte hur stor yta";FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
Karla;SO;thinned;Frank Götmark;2003-09-04;;extra;;;;;Populus tremula;<20;;;FALSE;FALSE;
